"singer","element_id","word"
"Pink",577,"tough"
"Pink",577,"crowd"
"Pink",577,"guess"
"Pink",577,"buck"
"Pink",577,"wild"
"Pink",577,"uptown's"
"Pink",577,"house"
"Pink",577,"doubt"
"Pink",577,"south"
"Pink",577,"bronx"
"Pink",577,"love"
"Pink",577,"mouth"
"Pink",577,"em"
"Pink",577,"shout"
"Pink",577,"shake"
"Pink",577,"body"
"Pink",577,"mami"
"Pink",577,"stick"
"Pink",577,"tongue"
"Pink",577,"break"
"Pink",577,"cuban"
"Pink",577,"link"
"Pink",577,"gonna"
"Pink",577,"leave"
"Pink",577,"strung"
"Pink",577,"doubt"
"Pink",577,"freak"
"Pink",577,"gonna"
"Pink",577,"fun"
"Pink",577,"rock"
"Pink",577,"crowd"
"Pink",577,"bump"
"Pink",577,"loud"
"Pink",577,"sunrise"
"Pink",577,"sundown"
"Pink",577,"check"
"Pink",577,"files"
"Pink",577,"wild"
"Pink",577,"dude"
"Pink",577,"loud"
"Pink",577,"buddah"
"Pink",577,"pile"
"Pink",577,"drive"
"Pink",577,"raul"
"Pink",577,"betcha"
"Pink",577,"boo"
"Pink",577,"people"
"Pink",577,"lie"
"Pink",577,"truth"
"Pink",577,"flyin"
"Pink",577,"roof"
"Pink",577,"ride"
"Pink",577,"proof"
"Pink",577,"cuban"
"Pink",577,"link"
"Pink",577,"baby"
"Pink",577,"baby"
"Pink",577,"rappin"
"Pink",577,"singin"
"Pink",577,"spanish"
"Pink",577,"english"
"Pink",577,"reggae"
"Pink",577,"baby"
"Pink",577,"baby"
"Pink",577,"mamita"
"Pink",577,"dame"
"Pink",577,"beso"
"Pink",577,"asi"
"Pink",577,"sex"
"Pink",577,"free"
"Pink",578,"dialogue"
"Pink",578,"pink"
"Pink",578,"papi"
"Pink",578,"kiss"
"Pink",578,"chest"
"Pink",578,"cuban"
"Pink",578,"link"
"Pink",578,"lower"
"Pink",578,"baby"
"Pink",578,"pink"
"Pink",578,"belly"
"Pink",578,"button"
"Pink",578,"cuban"
"Pink",578,"link"
"Pink",578,"lil"
"Pink",578,"left"
"Pink",578,"talkin"
"Pink",579,"pink"
"Pink",579,"pink"
"Pink",579,"cuban"
"Pink",579,"link"
"Pink",579,"club"
"Pink",579,"latin"
"Pink",579,"swing"
"Pink",579,"ya"
"Pink",579,"wit"
"Pink",579,"baby"
"Pink",579,"blaze"
"Pink",579,"blunt"
"Pink",579,"drink"
"Pink",579,"till"
"Pink",579,"drunk"
"Pink",579,"rules"
"Pink",579,"play"
"Pink",579,"pink"
"Pink",579,"cuban"
"Pink",579,"link"
"Pink",579,"shinin"
"Pink",579,"diamond"
"Pink",579,"ring"
"Pink",579,"bringin"
"Pink",579,"straight"
"Pink",579,"bronx"
"Pink",579,"drinkin"
"Pink",579,"dom"
"Pink",579,"prignon"
"Pink",579,"till"
"Pink",579,"mornin"
"Pink",579,"party"
"Pink",579,"goin"
"Pink",580,"cuban"
"Pink",580,"link"
"Pink",580,"stop"
"Pink",581,"ha"
"Pink",581,"ha"
"Pink",581,"pink"
"Pink",581,"ohhh"
"Pink",581,"oohhhhh"
"Pink",581,"yeah"
"Pink",581,"yeah"
"Pink",581,"ready"
"Pink",581,"pink"
"Pink",581,"cuban"
"Pink",581,"link"
"Pink",581,"ready"
"Pink",581,"ohh"
"Pink",581,"oooh"
"Pink",582,"pink"
"Pink",582,"pink"
"Pink",582,"cuban"
"Pink",582,"link"
"Pink",582,"club"
"Pink",582,"latin"
"Pink",582,"swing"
"Pink",582,"ya"
"Pink",582,"wit"
"Pink",582,"baby"
"Pink",582,"blaze"
"Pink",582,"blunt"
"Pink",582,"drink"
"Pink",582,"till"
"Pink",582,"drunk"
"Pink",582,"rules"
"Pink",582,"play"
"Pink",582,"pink"
"Pink",582,"cuban"
"Pink",582,"link"
"Pink",582,"shinin"
"Pink",582,"diamond"
"Pink",582,"ring"
"Pink",582,"bringin"
"Pink",582,"straight"
"Pink",582,"bronx"
"Pink",582,"drinkin"
"Pink",582,"dom"
"Pink",582,"prignon"
"Pink",582,"till"
"Pink",582,"mornin"
"Pink",582,"party"
"Pink",582,"goin"
"Pink",583,"cuban"
"Pink",583,"link"
"Pink",583,"yeah"
"Pink",583,"yo"
"Pink",583,"mommas"
"Pink",583,"lickin"
"Pink",583,"lips"
"Pink",583,"lookin"
"Pink",583,"wanna"
"Pink",583,"kiss"
"Pink",583,"shakin"
"Pink",583,"hips"
"Pink",583,"givin"
"Pink",583,"tips"
"Pink",583,"handsome"
"Pink",583,"latin"
"Pink",583,"packin"
"Pink",583,"matter"
"Pink",583,"wit"
"Pink",583,"actin"
"Pink",583,"shy"
"Pink",583,"timid"
"Pink",583,"gimicks"
"Pink",583,"sky's"
"Pink",583,"limit"
"Pink",583,"baby"
"Pink",583,"stop"
"Pink",583,"pump"
"Pink",583,"lemme"
"Pink",583,"hit"
"Pink",583,"wit"
"Pink",583,"admit"
"Pink",583,"talk"
"Pink",583,"live"
"Pink",583,"minute"
"Pink",583,"half"
"Pink",583,"player"
"Pink",583,"air"
"Pink",583,"takin"
"Pink",583,"underwear's"
"Pink",583,"dont"
"Pink",583,"care"
"Pink",583,"dead"
"Pink",583,"middle"
"Pink",583,"dance"
"Pink",583,"floor"
"Pink",583,"naked"
"Pink",583,"yeah"
"Pink",583,"rhythm"
"Pink",583,"shakin"
"Pink",583,"rear"
"Pink",583,"glare"
"Pink",583,"ked"
"Pink",583,"touchin"
"Pink",583,"hair"
"Pink",583,"whisper"
"Pink",583,"sweet"
"Pink",583,"nothins"
"Pink",583,"ear"
"Pink",583,"love"
"Pink",583,"champagne"
"Pink",583,"guzzle"
"Pink",583,"beer"
"Pink",583,"hear"
"Pink",583,"honey"
"Pink",583,"nothin"
"Pink",583,"fear"
"Pink",583,"somethin"
"Pink",583,"player"
"Pink",583,"trust"
"Pink",583,"dear"
"Pink",583,"party"
"Pink",583,"mami"
"Pink",583,"meet"
"Pink",583,"pier"
"Pink",583,"stay"
"Pink",583,"manhattan"
"Pink",583,"passionate"
"Pink",583,"affair"
"Pink",583,"yeah"
"Pink",583,"yeah"
"Pink",585,"cuban"
"Pink",585,"link"
"Pink",585,"york"
"Pink",585,"city"
"Pink",585,"thugs"
"Pink",585,"snub"
"Pink",585,"tucked"
"Pink",585,"gut"
"Pink",585,"club"
"Pink",585,"tuxedo"
"Pink",585,"gettin"
"Pink",585,"buffed"
"Pink",585,"nuff"
"Pink",585,"clout"
"Pink",585,"bobbin"
"Pink",585,"rough"
"Pink",585,"style"
"Pink",585,"tough"
"Pink",585,"crowd"
"Pink",585,"guess"
"Pink",585,"buck"
"Pink",585,"wild"
"Pink",585,"uptown's"
"Pink",585,"house"
"Pink",585,"doubt"
"Pink",585,"south"
"Pink",585,"bronx"
"Pink",585,"love"
"Pink",585,"mouth"
"Pink",585,"em"
"Pink",585,"shout"
"Pink",585,"shake"
"Pink",585,"body"
"Pink",585,"mami"
"Pink",585,"stick"
"Pink",585,"tongue"
"Pink",585,"break"
"Pink",585,"cuban"
"Pink",585,"link"
"Pink",585,"gonna"
"Pink",585,"leave"
"Pink",585,"strung"
"Pink",585,"doubt"
"Pink",585,"freak"
"Pink",585,"gonna"
"Pink",585,"fun"
"Pink",585,"rock"
"Pink",585,"crowd"
"Pink",585,"bump"
"Pink",585,"loud"
"Pink",585,"sunrise"
"Pink",585,"sundown"
"Pink",585,"check"
"Pink",585,"files"
"Pink",585,"wild"
"Pink",585,"dude"
"Pink",585,"loud"
"Pink",585,"buddah"
"Pink",585,"pile"
"Pink",585,"drive"
"Pink",585,"rau"
"Pink",585,"betcha"
"Pink",585,"boo"
"Pink",585,"people"
"Pink",585,"lie"
"Pink",585,"truth"
"Pink",585,"flyin"
"Pink",585,"roof"
"Pink",585,"ride"
"Pink",585,"proof"
"Pink",585,"cuban"
"Pink",585,"link"
"Pink",585,"baby"
"Pink",585,"baby"
"Pink",585,"rappin"
"Pink",585,"singin"
"Pink",585,"spanish"
"Pink",585,"english"
"Pink",585,"reggae"
"Pink",585,"baby"
"Pink",585,"baby"
"Pink",585,"mamita"
"Pink",585,"dame"
"Pink",585,"beso"
"Pink",585,"asi"
"Pink",585,"sex"
"Pink",585,"free"
"Pink",586,"dialouge"
"Pink",586,"pink"
"Pink",586,"papi"
"Pink",586,"kiss"
"Pink",586,"chest"
"Pink",586,"cuban"
"Pink",586,"link"
"Pink",586,"lower"
"Pink",586,"baby"
"Pink",586,"pink"
"Pink",586,"belly"
"Pink",586,"button"
"Pink",586,"cuban"
"Pink",586,"link"
"Pink",586,"lil"
"Pink",586,"left"
"Pink",586,"talkin"
"Pink",587,"repeat"
"Pink",587,"ad"
"Pink",587,"libs"
"Pink",587,"cuban"
"Pink",587,"link"
"Pink",587,"stop"
"Pink",588,"pretty"
"Pink",588,"girl"
"Pink",588,"suffering"
"Pink",588,"confesses"
"Pink",588,"pretty"
"Pink",588,"figure"
"Pink",588,"intentions"
"Pink",588,"falling"
"Pink",588,"head"
"Pink",588,"falling"
"Pink",588,"head"
"Pink",589,"makes"
"Pink",589,"feel"
"Pink",589,"kisses"
"Pink",589,"makes"
"Pink",589,"fall"
"Pink",589,"love"
"Pink",590,"beautiful"
"Pink",590,"usual"
"Pink",590,"bruises"
"Pink",590,"ego"
"Pink",590,"killer"
"Pink",590,"instinct"
"Pink",590,"tells"
"Pink",590,"beware"
"Pink",590,"evil"
"Pink",590,"falling"
"Pink",590,"head"
"Pink",590,"falling"
"Pink",590,"head"
"Pink",591,"makes"
"Pink",591,"feel"
"Pink",591,"kisses"
"Pink",591,"makes"
"Pink",591,"fall"
"Pink",591,"love"
"Pink",592,"makes"
"Pink",592,"feel"
"Pink",592,"kisses"
"Pink",592,"makes"
"Pink",592,"fall"
"Pink",592,"love"
"Pink",593,"pretty"
"Pink",593,"girl"
"Pink",593,"pretty"
"Pink",593,"girl"
"Pink",594,"pretty"
"Pink",594,"girl"
"Pink",594,"suffering"
"Pink",594,"confesses"
"Pink",594,"pretty"
"Pink",594,"figure"
"Pink",594,"head"
"Pink",595,"makes"
"Pink",595,"cry"
"Pink",595,"mind"
"Pink",595,"makes"
"Pink",595,"fall"
"Pink",595,"love"
"Pink",596,"makes"
"Pink",596,"feel"
"Pink",596,"kisses"
"Pink",596,"makes"
"Pink",596,"fall"
"Pink",596,"love'love"
"Pink",597,"silly"
"Pink",597,"silly"
"Pink",597,"letcha"
"Pink",597,"move"
"Pink",597,"yeah"
"Pink",597,"yeah"
"Pink",597,"yeah"
"Pink",597,"love"
"Pink",597,"worth"
"Pink",597,"memories"
"Pink",597,"bridge"
"Pink",597,"dont"
"Pink",597,"wanna"
"Pink",597,"meet"
"Pink",597,"lonely"
"Pink",597,"street"
"Pink",597,"talk"
"Pink",597,"cheap"
"Pink",597,"price"
"Pink",597,"sweet"
"Pink",597,"girl"
"Pink",597,"im"
"Pink",597,"girl"
"Pink",597,"dont"
"Pink",597,"wanna"
"Pink",597,"gonna"
"Pink",597,"hit"
"Pink",597,"ya"
"Pink",597,"gonna"
"Pink",597,"set"
"Pink",597,"ya"
"Pink",597,"free"
"Pink",597,"fall"
"Pink",597,"deep"
"Pink",597,"fall"
"Pink",597,"deep"
"Pink",598,"gonna"
"Pink",598,"gonna"
"Pink",598,"stay"
"Pink",598,"cuz"
"Pink",598,"private"
"Pink",598,"ohhh"
"Pink",599,"talk"
"Pink",599,"think's"
"Pink",599,"game's"
"Pink",599,"supposed"
"Pink",599,"usin"
"Pink",599,"usin"
"Pink",600,"repeat"
"Pink",600,"bridge"
"Pink",601,"repeat"
"Pink",602,"gigalo"
"Pink",602,"nasty"
"Pink",602,"hoe"
"Pink",602,"stay"
"Pink",602,"cuz"
"Pink",602,"private"
"Pink",602,"ohhh"
"Pink",603,"dont"
"Pink",603,"gonna"
"Pink",603,"gonna"
"Pink",603,"private"
"Pink",603,"nasty"
"Pink",603,"hoe"
"Pink",603,"ohhh"
"Pink",603,"pri"
"Pink",603,"vate"
"Pink",603,"stay"
"Pink",603,"cuz"
"Pink",603,"private"
"Pink",604,"tonight"
"Pink",604,"night"
"Pink",604,"night"
"Pink",604,"cold"
"Pink",604,"gray"
"Pink",604,"shooting"
"Pink",604,"sky"
"Pink",604,"nothing's"
"Pink",604,"nothing's"
"Pink",605,"air"
"Pink",605,"quiet"
"Pink",605,"winds"
"Pink",605,"blowing"
"Pink",605,"suddenly"
"Pink",605,"sky"
"Pink",605,"blue"
"Pink",605,"blue"
"Pink",605,"nothing's"
"Pink",605,"nothing's"
"Pink",606,"forget"
"Pink",606,"promised"
"Pink",606,"chance"
"Pink",606,"suddenly"
"Pink",606,"love"
"Pink",606,"change"
"Pink",606,"change"
"Pink",607,"warm"
"Pink",607,"cool"
"Pink",607,"morning"
"Pink",607,"summer"
"Pink",607,"fields"
"Pink",607,"air"
"Pink",607,"visible"
"Pink",607,"blocking"
"Pink",607,"path"
"Pink",607,"ready"
"Pink",607,"journey"
"Pink",607,"life"
"Pink",608,"quisiera"
"Pink",609,"gusta"
"Pink",609,"explicar"
"Pink",609,"tu"
"Pink",609,"cuerpo"
"Pink",609,"ilumino"
"Pink",609,"ahora"
"Pink",609,"mi"
"Pink",609,"interior"
"Pink",609,"se"
"Pink",609,"vuelve"
"Pink",609,"loco"
"Pink",609,"con"
"Pink",609,"tu"
"Pink",609,"amor"
"Pink",609,"con"
"Pink",609,"tu"
"Pink",609,"amor"
"Pink",610,"muero"
"Pink",610,"por"
"Pink",610,"besar"
"Pink",610,"tus"
"Pink",610,"labios"
"Pink",610,"sabor"
"Pink",610,"sal"
"Pink",610,"quiero"
"Pink",610,"imaginar"
"Pink",610,"tenerte"
"Pink",610,"solo"
"Pink",610,"para"
"Pink",610,"mí"
"Pink",611,"coro"
"Pink",611,"yo"
"Pink",611,"quisiera"
"Pink",611,"ser"
"Pink",611,"el"
"Pink",611,"mar"
"Pink",611,"para"
"Pink",611,"tocar"
"Pink",611,"tu"
"Pink",611,"piel"
"Pink",611,"quisiera"
"Pink",611,"ser"
"Pink",611,"parte"
"Pink",611,"de"
"Pink",611,"ti"
"Pink",611,"nunca"
"Pink",611,"más"
"Pink",611,"salir"
"Pink",611,"déjame"
"Pink",611,"entrar"
"Pink",612,"yo"
"Pink",612,"puedo"
"Pink",612,"soñar"
"Pink",612,"tú"
"Pink",612,"eres"
"Pink",612,"la"
"Pink",612,"eternidad"
"Pink",612,"estoy"
"Pink",612,"apunto"
"Pink",612,"de"
"Pink",612,"estallar"
"Pink",612,"al"
"Pink",612,"saber"
"Pink",612,"tu"
"Pink",612,"ya"
"Pink",612,"estas"
"Pink",612,"tu"
"Pink",612,"ya"
"Pink",612,"estas"
"Pink",613,"coro"
"Pink",613,"x2"
"Pink",613,"yo"
"Pink",613,"quisiera"
"Pink",613,"ser"
"Pink",613,"el"
"Pink",613,"mar"
"Pink",613,"para"
"Pink",613,"tocar"
"Pink",613,"tu"
"Pink",613,"piel"
"Pink",613,"quisiera"
"Pink",613,"ser"
"Pink",613,"parte"
"Pink",613,"de"
"Pink",613,"ti"
"Pink",613,"así"
"Pink",613,"jamás"
"Pink",613,"salir"
"Pink",614,"déjame"
"Pink",614,"entrar"
"Pink",615,"radical"
"Pink",615,"read"
"Pink",615,"scream"
"Pink",615,"radical"
"Pink",615,"read"
"Pink",616,"homecoming"
"Pink",616,"love"
"Pink",617,"radical"
"Pink",617,"read"
"Pink",617,"blow"
"Pink",617,"mind"
"Pink",617,"radical"
"Pink",617,"read"
"Pink",618,"favorite"
"Pink",618,"friend"
"Pink",618,"sexy"
"Pink",618,"sarah"
"Pink",618,"kenny"
"Pink",618,"kara"
"Pink",619,"leesville"
"Pink",619,"school"
"Pink",619,"cool"
"Pink",620,"tryed"
"Pink",620,"shirt"
"Pink",620,"mad"
"Pink",620,"bad"
"Pink",621,"radical"
"Pink",621,"read"
"Pink",621,"radical"
"Pink",621,"radical"
"Pink",621,"read"
"Pink",621,"sream"
"Pink",621,"homecoming"
"Pink",621,"love"
"Pink",621,"blow"
"Pink",621,"mind"
"Pink",621,"friend"
"Pink",621,"sexy"
"Pink",621,"sarah"
"Pink",621,"namr"
"Pink",621,"kara"
"Pink",621,"school"
"Pink",621,"cool"
"Pink",621,"tryed"
"Pink",621,"shirt"
"Pink",621,"looked"
"Pink",621,"bad"
"Pink",622,"radical"
"Pink",622,"read"
"Pink",622,"radical"
"Pink",622,"read"
"Pink",622,"favorite"
"Pink",623,"1"
"Pink",623,"2"
"Pink",623,"3"
"Pink",623,"4"
"Pink",623,"rap"
"Pink",623,"song"
"Pink",624,"1'2"
"Pink",624,"3'4"
"Pink",624,"sick"
"Pink",624,"tired"
"Pink",624,"boys"
"Pink",624,"pick"
"Pink",624,"lines"
"Pink",624,"sign"
"Pink",624,"anyplace"
"Pink",624,"girls"
"Pink",624,"walking"
"Pink",624,"street"
"Pink",624,"car"
"Pink",624,"beep'beep"
"Pink",625,"cuz"
"Pink",625,"body"
"Pink",625,"priceless"
"Pink",625,"piece"
"Pink",625,"lovin"
"Pink",625,"unconditionally"
"Pink",625,"big'stuff"
"Pink",625,"thinkin"
"Pink",625,"you's"
"Pink",625,"gonna"
"Pink",625,"free"
"Pink",626,"hey"
"Pink",626,"ladies"
"Pink",626,"yeah"
"Pink",626,"em"
"Pink",626,"easy"
"Pink",626,"r'e"
"Pink",626,"s'p"
"Pink",626,"e'c"
"Pink",626,"et's"
"Pink",626,"togeta"
"Pink",626,"sista's"
"Pink",626,"yeah"
"Pink",626,"time"
"Pink",626,"greedy"
"Pink",626,"nothin"
"Pink",626,"free"
"Pink",627,"mirror"
"Pink",627,"wall"
"Pink",627,"damn"
"Pink",627,"fine"
"Pink",627,"blame"
"Pink",627,"horny"
"Pink",627,"boys"
"Pink",627,"mine"
"Pink",627,"pass"
"Pink",627,"club"
"Pink",627,"ooh"
"Pink",627,"lala"
"Pink",627,"gasp"
"Pink",627,"boy"
"Pink",627,"toy"
"Pink",627,"piece"
"Pink",627,"ass"
"Pink",628,"cuz"
"Pink",628,"body"
"Pink",628,"priceless"
"Pink",628,"piece"
"Pink",628,"lovin"
"Pink",628,"unconditionally"
"Pink",628,"big'stuff"
"Pink",628,"thinkin"
"Pink",628,"you's"
"Pink",628,"gonna"
"Pink",628,"free"
"Pink",629,"hey"
"Pink",629,"ladies"
"Pink",629,"yeah"
"Pink",629,"em"
"Pink",629,"easy"
"Pink",629,"r'e"
"Pink",629,"s'p"
"Pink",629,"e'c"
"Pink",629,"et's"
"Pink",629,"togeta"
"Pink",629,"sista's"
"Pink",629,"yeah"
"Pink",629,"time"
"Pink",629,"greedy"
"Pink",629,"nothin"
"Pink",629,"free"
"Pink",630,"hey"
"Pink",630,"ladies"
"Pink",630,"yeah"
"Pink",630,"em"
"Pink",630,"easy"
"Pink",630,"r'e"
"Pink",630,"s'p"
"Pink",630,"e'c"
"Pink",630,"et's"
"Pink",630,"togeta"
"Pink",630,"sista's"
"Pink",630,"yeah"
"Pink",630,"time"
"Pink",630,"greedy"
"Pink",630,"nothin"
"Pink",630,"free"
"Pink",631,"jealousy"
"Pink",631,"envy"
"Pink",631,"girls"
"Pink",631,"freebies"
"Pink",631,"limousine"
"Pink",631,"em"
"Pink",631,"call"
"Pink",631,"respect"
"Pink",631,"minimum"
"Pink",631,"girl"
"Pink",632,"1'2"
"Pink",632,"3'4"
"Pink",633,"hey"
"Pink",633,"ladies"
"Pink",633,"yeah"
"Pink",633,"em"
"Pink",633,"easy"
"Pink",633,"r'e"
"Pink",633,"s'p"
"Pink",633,"e'c"
"Pink",633,"et's"
"Pink",633,"togeta"
"Pink",633,"sista's"
"Pink",633,"yeah"
"Pink",633,"time"
"Pink",633,"greedy"
"Pink",633,"nothin"
"Pink",633,"free"
"Pink",634,"hey"
"Pink",634,"ladies"
"Pink",634,"yeah"
"Pink",634,"em"
"Pink",634,"easy"
"Pink",634,"r'e"
"Pink",634,"s'p"
"Pink",634,"e'c"
"Pink",634,"et's"
"Pink",634,"togeta"
"Pink",634,"sista's"
"Pink",634,"yeah"
"Pink",634,"time"
"Pink",634,"greedy"
"Pink",634,"nothin"
"Pink",634,"free"
"Pink",635,"et's"
"Pink",635,"girls"
"Pink",635,"et's"
"Pink",635,"talkin"
"Pink",635,"bout"
"Pink",635,"et's"
"Pink",635,"girls"
"Pink",635,"et's"
"Pink",635,"et's"
"Pink",635,"et's"
"Pink",635,"nothin"
"Pink",635,"free"
"Pink",636,"artist"
"Pink",636,"lil"
"Pink",636,"kim"
"Pink",636,"song"
"Pink",636,"romeo"
"Pink",636,"juliet"
"Pink",636,"album"
"Pink",636,"submitted"
"Pink",636,"danie"
"Pink",636,"corrected"
"Pink",636,"jess"
"Pink",636,"zamora"
"Pink",636,"rated"
"Pink",636,"9.2"
"Pink",636,"22"
"Pink",636,"votes"
"Pink",637,"romeo"
"Pink",637,"juliet"
"Pink",637,"hot"
"Pink",637,"sex"
"Pink",637,"platta"
"Pink",637,"wet"
"Pink",637,"yousa"
"Pink",637,"bout"
"Pink",637,"regret"
"Pink",637,"gonna"
"Pink",637,"bomb"
"Pink",637,"bet"
"Pink",637,"yup"
"Pink",637,"2x"
"Pink",638,"silk"
"Pink",638,"fyne"
"Pink",638,"time"
"Pink",638,"ya"
"Pink",638,"attracted"
"Pink",638,"reacted"
"Pink",638,"act"
"Pink",638,"shy"
"Pink",638,"sexy"
"Pink",638,"time"
"Pink",638,"mind"
"Pink",638,"bump"
"Pink",638,"grind"
"Pink",638,"dont"
"Pink",638,"play"
"Pink",638,"close"
"Pink",638,"gots"
"Pink",638,"kick"
"Pink",638,"serve"
"Pink",638,"overdose"
"Pink",638,"bomb"
"Pink",638,"ass"
"Pink",638,"punane"
"Pink",638,"aint"
"Pink",638,"love"
"Pink",638,"cuz"
"Pink",638,"you's"
"Pink",638,"boo"
"Pink",638,"prove"
"Pink",638,"love"
"Pink",638,"true"
"Pink",638,"ya"
"Pink",638,"goin"
"Pink",638,"thick"
"Pink",638,"thin"
"Pink",638,"baby"
"Pink",638,"time"
"Pink",638,"reveal"
"Pink",638,"love"
"Pink",638,"heart"
"Pink",638,"tickin"
"Pink",638,"time"
"Pink",638,"trickin"
"Pink",638,"pickin"
"Pink",638,"lay"
"Pink",638,"lickin"
"Pink",638,"treat"
"Pink",638,"ya"
"Pink",638,"king"
"Pink",638,"cuz"
"Pink",638,"royal"
"Pink",638,"love"
"Pink",638,"loyal"
"Pink",638,"escape"
"Pink",638,"ova"
"Pink",638,"teach"
"Pink",638,"loving"
"Pink",638,"wait"
"Pink",638,"wait"
"Pink",638,"arms"
"Pink",638,"rock"
"Pink",638,"baby"
"Pink",638,"cuz"
"Pink",638,"imma"
"Pink",638,"foreva"
"Pink",638,"yo"
"Pink",638,"lady"
"Pink",639,"repeat"
"Pink",639,"2x"
"Pink",640,"silk"
"Pink",640,"fyne"
"Pink",640,"night"
"Pink",640,"dicovered"
"Pink",640,"whos"
"Pink",640,"bombest"
"Pink",640,"mammi"
"Pink",640,"la's"
"Pink",640,"finest"
"Pink",640,"top"
"Pink",640,"dogz"
"Pink",640,"ride"
"Pink",640,"harder"
"Pink",640,"bonnie"
"Pink",640,"clyde"
"Pink",640,"sexual"
"Pink",640,"heala's"
"Pink",640,"feel"
"Pink",640,"baby"
"Pink",640,"check"
"Pink",640,"vibe"
"Pink",640,"there'll"
"Pink",640,"neva"
"Pink",640,"love"
"Pink",640,"yo"
"Pink",640,"industry"
"Pink",640,"yo"
"Pink",640,"streets"
"Pink",640,"worry"
"Pink",640,"bout"
"Pink",640,"creep"
"Pink",640,"ya"
"Pink",640,"play"
"Pink",640,"cheap"
"Pink",640,"cuz"
"Pink",640,"sleep"
"Pink",640,"sleezy"
"Pink",640,"lesson"
"Pink",640,"taught"
"Pink",640,"homie"
"Pink",640,"eazy"
"Pink",640,"gotz"
"Pink",640,"compliment"
"Pink",640,"ya"
"Pink",640,"pleaze"
"Pink",640,"touch"
"Pink",640,"dont"
"Pink",640,"teaze"
"Pink",640,"nice"
"Pink",640,"eazy"
"Pink",640,"rub"
"Pink",640,"body"
"Pink",640,"feelin"
"Pink",640,"weezy"
"Pink",640,"cuddle"
"Pink",640,"cuz"
"Pink",640,"gettin"
"Pink",640,"sleepy"
"Pink",640,"imma"
"Pink",640,"dedicated"
"Pink",640,"relation"
"Pink",640,"stay"
"Pink",640,"cowards"
"Pink",640,"playa"
"Pink",640,"hated"
"Pink",640,"cuz"
"Pink",640,"wit"
"Pink",640,"boo"
"Pink",640,"den"
"Pink",640,"real"
"Pink",640,"catch"
"Pink",640,"sleeping"
"Pink",640,"chill"
"Pink",640,"love"
"Pink",640,"puttin"
"Pink",640,"sistas"
"Pink",640,"gangs"
"Pink",640,"peep"
"Pink",641,"repeat"
"Pink",641,"2x"
"Pink",642,"packed"
"Pink",642,"favorite"
"Pink",642,"pillow"
"Pink",642,"sleeping"
"Pink",642,"bag"
"Pink",642,"climb"
"Pink",642,"window"
"Pink",642,"pictures"
"Pink",642,"pain"
"Pink",642,"left"
"Pink",642,"freedom"
"Pink",642,"fame"
"Pink",642,"gotta"
"Pink",642,"notice"
"Pink",643,"run"
"Pink",643,"sense"
"Pink",643,"run"
"Pink",643,"life"
"Pink",643,"makes"
"Pink",643,"sense"
"Pink",643,"run"
"Pink",643,"sense"
"Pink",643,"run"
"Pink",643,"sense"
"Pink",644,"meet"
"Pink",644,"hell"
"Pink",644,"secrets"
"Pink",644,"run"
"Pink",644,"hypocritical"
"Pink",644,"perfect"
"Pink",644,"girl"
"Pink",644,"run"
"Pink",645,"hypocrisy"
"Pink",645,"bed"
"Pink",645,"mistake"
"Pink",646,"left"
"Pink",646,"home"
"Pink",646,"words"
"Pink",646,"strapped"
"Pink",646,"inside"
"Pink",646,"head"
"Pink",646,"run"
"Pink",646,"dead"
"Pink",646,"chase"
"Pink",646,"rainbows"
"Pink",646,"mind"
"Pink",646,"stay"
"Pink",646,"alive"
"Pink",646,"world"
"Pink",646,"day"
"Pink",646,"run"
"Pink",647,"sense"
"Pink",647,"run"
"Pink",647,"life"
"Pink",647,"makes"
"Pink",647,"sense"
"Pink",647,"run"
"Pink",648,"sing"
"Pink",648,"change"
"Pink",648,"paris"
"Pink",648,"street"
"Pink",648,"red"
"Pink",648,"light"
"Pink",648,"dancer"
"Pink",648,"orleans"
"Pink",648,"start"
"Pink",648,"family"
"Pink",648,"change"
"Pink",648,"dead"
"Pink",648,"night"
"Pink",648,"run"
"Pink",649,"meet"
"Pink",649,"hell"
"Pink",649,"secrets"
"Pink",649,"run"
"Pink",649,"hypocritical"
"Pink",649,"perfect"
"Pink",649,"girl"
"Pink",649,"run"
"Pink",649,"sense"
"Pink",649,"run"
"Pink",649,"life"
"Pink",649,"makes"
"Pink",649,"sense"
"Pink",649,"run"
"Pink",649,"sense"
"Pink",649,"run"
"Pink",649,"sense"
"Pink",650,"life"
"Pink",650,"makes"
"Pink",650,"sense"
"Pink",650,"sense"
"Pink",650,"sense"
"Pink",650,"life"
"Pink",650,"sense"
"Pink",651,"im"
"Pink",651,"thugging"
"Pink",651,"hair"
"Pink",651,"im"
"Pink",651,"pulling"
"Pink",651,"clothes"
"Pink",651,"im"
"Pink",651,"cool"
"Pink",652,"itz"
"Pink",652,"waste"
"Pink",652,"time"
"Pink",652,"short"
"Pink",652,"care"
"Pink",652,"samuel"
"Pink",652,"wrong"
"Pink",652,"feel"
"Pink",652,"ive"
"Pink",652,"wanna"
"Pink",653,"coming"
"Pink",653,"stuff"
"Pink",653,"wanna"
"Pink",653,"nodish"
"Pink",654,"itz"
"Pink",654,"waste"
"Pink",654,"time"
"Pink",654,"short"
"Pink",654,"care"
"Pink",654,"samuel"
"Pink",654,"wrong"
"Pink",654,"feel"
